datetime,symbol,direction,offset,price,volume,pnl
2026-02-07 19:00:00+00:00,ethusdt,多,平,2096.06,3.41618393,0
2026-02-07 22:00:00+00:00,ethusdt,多,开,2099.62,3.33392074,0
2026-02-08 04:00:00+00:00,ethusdt,空,平,2077.87,3.33392074,0
2026-02-08 05:00:00+00:00,ethusdt,多,开,2086.45,3.35498095,0
2026-02-08 10:00:00+00:00,ethusdt,空,平,2099.56,3.35498095,0
2026-02-09 02:00:00+00:00,ethusdt,空,开,2069.84,3.38190392,0
2026-02-09 04:00:00+00:00,ethusdt,多,平,2099.01,3.38190392,0
2026-02-09 22:00:00+00:00,ethusdt,多,开,2121.22,3.29998774,0
2026-02-10 01:00:00+00:00,ethusdt,空,平,2095.73,3.29998774,0
2026-02-10 04:00:00+00:00,ethusdt,多,开,2063.7,3.39196589,0
2026-02-10 07:00:00+00:00,ethusdt,空,平,2007.66,3.39196589,0
2026-02-10 08:00:00+00:00,ethusdt,空,开,2006.06,3.48944443,0
2026-02-10 14:00:00+00:00,ethusdt,多,平,2020.94,3.48944443,0
2026-02-11 07:00:00+00:00,ethusdt,多,开,1947.78,3.59383503,0
2026-02-11 11:00:00+00:00,ethusdt,空,平,1938.27,3.59383503,0
2026-02-11 17:00:00+00:00,ethusdt,空,开,1914.44,3.65642172,0
2026-02-11 19:00:00+00:00,ethusdt,多,平,1943.3,3.65642172,0
2026-02-13 16:00:00+00:00,ethusdt,空,开,2033.78,3.44198534,0
2026-02-13 17:00:00+00:00,ethusdt,多,平,2060.58,3.44198534,0
2026-02-13 18:00:00+00:00,ethusdt,空,开,2058.36,3.40076566,0
2026-02-14 01:00:00+00:00,ethusdt,多,平,2054.06,3.40076566,0
2026-02-14 12:00:00+00:00,ethusdt,空,开,2098.22,3.33616113,0
2026-02-14 15:00:00+00:00,ethusdt,多,平,2084.0,3.33616113,0
2026-02-15 13:00:00+00:00,ethusdt,多,开,2009.78,3.48296829,0
2026-02-15 14:00:00+00:00,ethusdt,空,平,2001.2,3.48296829,0
2026-02-15 18:00:00+00:00,ethusdt,多,开,1970.13,3.55306503,0
2026-02-15 19:00:00+00:00,ethusdt,空,平,1958.51,3.55306503,0
2026-02-15 20:00:00+00:00,ethusdt,多,开,1941.17,3.60607263,0
2026-02-16 02:00:00+00:00,ethusdt,空,平,1961.96,3.60607263,0
2026-02-19 14:00:00+00:00,ethusdt,多,开,1920.21,3.64543461,0
2026-02-19 16:00:00+00:00,ethusdt,空,平,1925.21,3.64543461,0
2026-02-22 18:00:00+00:00,ethusdt,多,开,1939.23,3.60968013,0
2026-02-23 02:00:00+00:00,ethusdt,空,平,1854.93,3.60968013,0
2026-02-23 03:00:00+00:00,ethusdt,多,开,1861.45,3.76050928,0
2026-02-23 05:00:00+00:00,ethusdt,空,平,1858.16,3.76050928,0
2026-02-25 02:00:00+00:00,ethusdt,空,开,1917.35,3.6508723,0
2026-02-25 09:00:00+00:00,ethusdt,多,平,1909.42,3.6508723,0
2026-02-25 13:00:00+00:00,ethusdt,空,开,1952.65,3.5848902,0
2026-02-25 15:00:00+00:00,ethusdt,多,平,1996.61,3.5848902,0
2026-02-25 16:00:00+00:00,ethusdt,空,开,2012.86,3.47763878,0
2026-02-25 17:00:00+00:00,ethusdt,多,平,2045.53,3.47763878,0
2026-02-25 18:00:00+00:00,ethusdt,空,开,2073.1,3.37658579,0
2026-02-25 22:00:00+00:00,ethusdt,多,平,2099.45,3.37658579,0
2026-02-27 12:00:00+00:00,ethusdt,多,开,1960.79,3.56998965,0
2026-02-27 15:00:00+00:00,ethusdt,空,平,1941.91,3.56998965,0
2026-02-27 17:00:00+00:00,ethusdt,多,开,1926.0,3.63445673,0
2026-02-28 06:00:00+00:00,ethusdt,空,平,1919.16,3.63445673,0
2026-02-28 07:00:00+00:00,ethusdt,多,开,1841.51,3.80122834,0
2026-02-28 08:00:00+00:00,ethusdt,空,平,1865.37,3.80122834,0
2026-02-28 09:00:00+00:00,ethusdt,多,开,1851.43,3.78086128,0
2026-02-28 12:00:00+00:00,ethusdt,空,平,1862.28,3.78086128,0
2026-03-01 02:00:00+00:00,ethusdt,空,开,2011.62,3.47978246,0
2026-03-01 03:00:00+00:00,ethusdt,多,平,2032.17,3.47978246,0
2026-03-01 22:00:00+00:00,ethusdt,空,开,1927.64,3.63140229,0
2026-03-02 00:00:00+00:00,ethusdt,多,平,1938.57,3.63140229,0
2026-03-02 01:00:00+00:00,ethusdt,空,开,1959.77,3.57184772,0
